temperature,humidity,persons,monthly_target,AC_count,AC_usage,AC_days,fan_count,fan_usage,fan_days,fridge_count,fridge_usage,fridge_days,washing_machine_count,washing_machine_usage,washing_machine_days,TV_count,TV_usage,TV_days,light_count,light_usage,light_days,wifi_count,wifi_usage,wifi_days,other_count,other_usage,other_days,energy_usage
31.3186527,36.328422,5,426.4748291,1,8.031705116,24,1,6.273170784,3,0,0.177044451,5,0,8.96581336,30,0,0.288648395,0,2,3.375488131,7,2,9.854817506,10,0,7.059757751,14,334.033226
20.95456953,69.40680628,4,176.9597549,2,1.534128824,13,2,3.014884154,21,2,8.617738398,29,0,2.999130485,25,0,3.950885224,30,0,3.815388425,1,2,0.751965542,26,0,3.023653924,27,1149.417902
17.48603482,79.32618964,1,588.5158383,2,3.665511874,8,2,9.680209612,23,0,1.742786785,14,1,1.818269962,2,1,9.304808196,7,1,9.729348125,13,0,4.285926071,21,2,0.449200552,21,567.0830406
21.07930477,52.82520045,1,372.3861135,1,3.73353161,1,0,7.029475486,7,1,6.218819639,24,0,4.457516208,26,0,6.263010948,25,1,0.056332784,28,1,2.39095393,22,1,5.566905814,22,218.4540862
33.0566733,76.53671106,4,167.8441589,0,1.514104439,24,2,1.367222764,12,1,0.249709004,5,1,2.443672285,1,0,0.839557031,22,2,9.85666023,15,0,6.304264647,3,0,8.348534905,15,193.0999657
36.3924117,87.86859923,3,546.8176267,1,7.984535051,22,2,4.166948397,9,1,3.995064753,17,0,5.278439115,15,1,8.849936134,7,0,9.804616351,28,1,8.068116837,12,2,4.094684483,8,409.7568173
35.75549661,42.22598755,1,137.3192155,0,7.072283283,4,2,3.854210997,1,1,9.859603021,0,0,2.752578644,2,2,2.688748493,9,1,9.961507905,22,2,9.663107089,28,1,6.172938265,7,153.2222158
24.92958824,61.39977787,2,553.8677166,0,1.903817863,22,1,5.342471107,7,1,1.006936011,29,1,8.644895356,23,0,2.437694931,0,2,4.765881789,9,2,4.54596107,25,0,9.000235977,4,415.024045
31.70212841,47.22827749,4,598.2828281,1,3.667219086,28,2,8.419306745,5,2,4.23693152,23,1,6.073245923,14,0,2.970909688,20,0,9.638089696,14,0,7.862182306,28,2,7.896945127,14,651.3074675
20.12460739,77.57126514,1,450.2158996,0,1.058050249,24,0,5.834220152,15,1,3.071499502,2,0,0.002406697,16,1,5.772022361,24,2,3.955991818,22,0,9.17051592,7,1,1.938763994,6,249.1933301
22.32869326,64.65560195,5,485.2236105,0,6.282065971,7,1,0.615566776,17,1,9.050881234,16,0,8.054737347,15,0,5.446880934,20,0,0.262944407,3,1,6.833254325,7,0,7.333839594,23,49.19827776
37.40839546,68.07494505,2,268.6514182,1,1.213719245,15,1,6.554156968,16,2,8.693401079,30,0,3.302123367,19,1,4.914137546,28,0,2.243471864,11,1,2.427325524,22,0,5.018930252,16,803.9660225
15.32504809,77.87484958,1,570.7884264,1,9.859341686,21,2,0.082652979,5,2,2.376987603,15,2,3.202079842,6,2,7.175368635,13,0,9.452962449,9,0,6.078541511,12,1,7.459668079,15,572.659376
17.13771327,53.75822836,2,364.8569831,1,7.806820747,15,1,7.799604605,12,2,0.811877871,7,0,3.830628121,15,2,3.165377313,13,2,0.137646933,1,1,9.699520478,22,2,4.945155505,23,442.8587604
20.19715638,84.9054041,2,466.1942233,0,3.902385496,12,0,6.666360724,22,0,6.271383941,27,1,6.302625281,4,1,7.820645216,9,2,5.459941354,3,1,9.875538289,9,2,1.279581641,10,143.2247291
15.6633051,61.98173203,3,562.053858,2,5.785639323,19,0,3.087856584,13,0,3.363687119,16,2,4.420607104,1,2,1.753216784,27,0,0.756015889,19,0,6.423598237,12,1,5.699094467,6,304.2712037
19.53588588,39.47728937,2,587.589988,0,9.113418162,28,1,2.924418046,29,1,6.720843906,7,1,6.286355466,0,1,7.826207891,18,1,2.863965784,27,0,8.869877579,12,0,4.921339924,10,269.4112711
29.57603902,71.75394709,3,516.6021783,2,5.540992804,14,2,7.982729965,25,1,0.321197561,16,2,1.467807216,21,0,6.638101053,24,0,0.880928507,27,2,2.003493638,23,1,5.179217336,27,684.3853685
25.53561376,77.59568103,4,251.5087535,1,1.744984864,0,2,7.833366919,20,1,1.333992352,24,2,9.701644645,28,2,6.832083095,28,2,8.595286211,5,2,2.46078605,16,1,8.789024536,27,1120.793932
37.31679278,49.00570062,3,583.2737583,2,3.787033556,21,1,3.523023544,29,0,6.863722328,29,1,7.296062871,12,0,4.815533971,15,0,5.910707096,13,0,9.528876129,5,1,8.948370467,1,299.1206873
35.43608904,81.43075542,5,414.0597656,1,8.43144865,2,0,2.989477281,9,1,2.123706553,8,2,2.502071072,15,0,6.670015327,8,2,9.021064657,22,2,1.352353755,1,0,4.535371068,1,146.916489
23.54543379,84.36859529,1,565.3212382,1,6.44213016,5,1,5.598247889,23,1,8.575876758,11,1,7.241699081,4,1,0.797970466,19,0,6.883531995,2,1,1.911064381,16,1,4.557320413,27,500.7160637
21.48558584,46.61426924,4,438.0525129,2,6.507243843,21,2,0.0836566,10,0,0.585908877,28,0,5.750254563,2,2,8.51551117,15,0,9.710291312,14,0,4.205485991,11,1,5.151869589,5,640.2147242
24.4923102,89.01128836,4,253.6194809,1,8.668214857,13,2,0.82667038,12,2,2.154819828,24,2,1.091889964,26,2,0.555472335,19,1,5.098776548,25,2,5.895842878,25,0,5.195892783,2,467.2543834
29.75737356,38.44269168,5,285.0122621,2,8.939730575,3,1,1.261695901,11,0,9.985602485,18,1,1.781964268,26,0,1.487415099,26,1,6.387105818,0,0,6.03817219,22,0,9.503871442,0,133.302755
21.70159102,42.1209401,3,375.2358886,1,9.197925718,17,0,1.854118178,8,1,4.330761026,3,2,0.413081419,14,0,5.767897085,7,2,5.763088199,18,2,2.919760087,5,1,6.494004674,30,571.5502035
30.6037227,41.05349035,1,495.0074208,0,0.948491933,14,1,5.120181267,3,0,7.029656635,20,1,8.092380717,15,1,7.394114555,6,0,4.842604294,24,0,9.20613898,4,2,2.774569949,23,173.152863
25.2352913,83.6393826,3,258.9912757,0,5.44126002,8,0,9.922419149,6,2,1.826630489,21,0,5.517047526,10,2,0.762515643,10,2,8.459593654,0,1,9.150999076,30,1,5.31536797,22,154.6081279
28.80117952,69.25755314,2,389.8655831,1,7.405095212,17,0,6.526134017,23,2,6.09868735,24,0,3.167486487,24,1,9.207648141,20,0,6.445251357,12,2,3.920680531,4,0,6.272235829,19,559.1230244
25.90316323,39.12625699,3,272.8124968,1,7.569268451,2,1,0.612987944,28,2,7.261060684,28,2,1.26344902,18,1,9.736076488,5,0,8.013122649,7,0,4.342917694,24,0,6.39771721,15,570.8399494
22.36164399,56.4194051,4,507.8847023,2,6.06716202,9,1,5.255793741,21,2,3.144766359,10,2,4.84045876,17,1,6.05950173,14,0,7.863639366,17,1,7.024971168,8,0,5.852542262,13,377.5327963
38.71133267,66.9178815,1,333.3640469,0,1.667873352,16,0,4.966452124,1,2,8.28897112,27,1,5.252613467,20,2,4.812434554,18,1,1.910451607,21,2,6.629958964,27,2,1.777361546,16,870.2076786
34.09014485,35.0078451,3,138.3614134,2,7.974205539,6,0,1.441678158,6,2,6.034175785,3,1,7.01948501,8,1,7.413949723,13,2,6.501635325,2,2,3.82297015,27,0,0.335931891,17,466.3442583
18.50282939,82.9449821,1,183.0262607,1,7.201113335,14,0,9.202723688,28,1,3.891230096,13,2,9.699372104,7,2,3.283573523,14,0,1.996480192,22,0,4.142442515,21,2,3.378430524,24,536.9440899
36.7116994,78.21621213,1,130.5523338,1,0.861357715,0,0,4.407652477,8,1,5.576423933,13,1,4.349455304,21,1,4.932644341,5,0,5.833204782,17,1,3.480389434,28,0,4.275221546,3,139.9067132
27.18577996,60.31240641,2,349.651473,2,4.638098247,26,2,9.945591406,4,0,5.767608474,5,1,4.060342066,18,0,9.161510268,28,2,6.774346844,19,0,2.35385007,30,0,0.618042396,2,346.2683713
37.36380567,88.02759692,2,153.1686487,1,1.739773995,24,1,4.200722953,14,1,1.655352927,28,1,3.699300046,21,1,9.556554252,23,2,9.972350716,25,2,4.581383629,2,1,8.14967338,7,545.7681043
34.9963814,55.06565876,4,157.0699847,0,3.374770457,26,0,6.079577027,17,2,4.027323699,16,2,8.26923909,4,1,9.270691161,9,0,0.305419781,8,0,6.864341319,22,2,3.440774375,3,396.4563526
25.63033761,89.04661914,5,570.52413,2,0.180810922,10,1,1.047625365,3,1,3.43430588,1,0,1.563172214,16,2,2.62448067,13,1,0.912423941,5,0,7.419667053,19,1,9.136327462,22,-92.7672936
15.56173271,70.07519993,1,536.3275361,0,4.003298684,16,0,4.542278238,18,0,4.009027226,7,0,3.438129036,4,0,2.324690402,15,1,0.770266964,19,1,7.788736483,4,2,1.544101078,14,-22.41546989
21.71693398,68.0802764,5,326.0432984,0,5.498769212,4,1,2.38765894,19,2,7.611105885,3,1,7.249708049,13,0,2.976645059,12,0,3.983612863,1,1,3.747320135,6,0,0.569349569,12,225.5768291
28.54085537,39.95729372,4,592.9026604,0,6.195825928,6,1,8.355647986,25,1,4.825384075,9,2,0.156949353,6,2,4.413111124,10,1,8.215883615,25,2,7.646359943,30,0,4.823161044,13,334.5108722
30.8369555,82.9156655,1,100.0932641,2,6.634903451,18,0,7.839195849,6,1,9.403161532,6,1,2.893807236,8,2,3.141674128,24,2,8.440563328,29,1,0.065163157,11,2,1.891293368,29,509.7011168
21.44719214,55.64938128,1,406.9897281,1,8.362913131,24,0,8.241799996,25,0,2.936764134,3,0,6.414471628,27,0,3.742127957,2,1,7.369795957,24,0,4.770499377,6,1,9.373992756,13,291.9422944
18.48390185,39.73400435,5,408.2140887,0,2.154629073,23,1,7.236094378,7,2,4.157035783,15,1,1.85952098,30,2,6.206369521,7,2,8.968782418,30,2,7.939044001,30,2,0.103033985,4,489.2861384
35.87325592,30.7564512,3,328.7215279,0,1.204818224,28,1,8.326832236,16,0,7.869568105,13,0,3.027105691,16,0,7.625256771,27,2,3.228599442,3,1,6.300447206,9,2,4.126196751,4,-61.57944029
39.61005452,63.58534102,2,298.4739865,0,8.515371719,14,1,2.008287502,12,2,5.460245933,15,2,4.860450745,2,1,7.355581983,2,2,0.881546443,24,0,4.740631242,7,2,9.267477713,26,410.6853485
28.14225456,61.64397733,3,327.6915677,1,1.566128149,2,2,4.520437766,23,2,5.470281464,24,1,4.22023566,7,1,8.144235671,1,2,0.58153028,29,0,6.446420066,16,0,3.844182067,21,685.2626424
19.29198215,73.16121734,5,307.480218,1,9.747600813,14,0,6.918468799,20,1,0.53340163,8,2,1.0602719,21,0,0.321844032,20,1,8.521327196,17,2,9.069460031,4,2,0.931092806,27,320.3051845
21.80768316,83.41548318,2,465.2462387,2,8.425382294,4,2,6.373924979,27,0,3.985996627,3,1,9.382353223,12,0,0.477337897,13,2,7.304362944,6,2,5.663818006,14,0,3.028949429,12,620.0081883
15.45976691,34.76439508,3,167.6777175,1,5.008766059,22,2,7.163544829,22,0,2.707337324,28,1,0.442927206,15,1,7.893829607,19,0,6.98615306,26,1,7.997861915,27,1,4.980103938,3,395.8449129
37.85747016,73.88978942,2,198.8196103,2,9.814214249,11,0,2.242583832,10,0,9.993351228,30,1,7.497427564,20,1,5.330788223,28,2,3.396763385,10,1,9.807427252,8,0,1.851516873,17,570.3632919
17.94377707,41.24471665,1,190.2591142,2,0.973767291,29,0,0.98434709,26,2,3.083550706,23,1,0.714227711,28,0,5.781406738,20,0,3.799051886,4,1,7.055682021,30,1,4.665617051,5,261.704576
29.41291189,81.49062319,3,231.2352926,2,3.030657612,19,2,9.168065781,0,0,8.844965348,5,1,4.67295803,9,2,0.525868602,21,2,9.581135289,7,1,5.733257639,22,1,8.363431958,28,355.887798
21.85138052,79.14381083,2,362.6292094,2,6.38224415,4,0,5.601718956,1,2,6.76233735,0,2,1.754112917,17,2,2.553138012,14,2,0.638047441,10,2,0.374859471,10,1,8.726179702,4,-89.01262444
28.85445006,62.4476253,2,155.6043737,2,3.500068685,2,1,1.538259245,16,0,3.409164092,30,2,1.410977964,2,0,6.383543049,2,1,7.737317369,29,0,3.744778983,27,0,0.492607347,2,83.24165397
31.28550971,72.61456792,2,534.0846477,0,9.28372552,8,1,7.934365819,4,0,5.435343784,6,0,1.258979765,11,2,8.591818901,0,2,3.096333237,23,0,5.654427335,12,2,1.609033581,19,137.0737765
35.74354509,48.86100679,3,248.6807657,1,0.656260882,25,2,9.149299366,29,1,8.405358799,0,1,4.527866367,15,1,9.169833972,14,2,0.390546184,29,1,7.972065717,17,0,2.752901358,2,638.9643859
20.16053179,58.27007394,4,181.2689937,0,5.494118321,8,2,1.695635186,29,0,8.83368298,18,0,5.154849094,17,1,5.004194958,19,1,7.425701107,29,2,4.381047896,16,1,5.948658509,2,298.3400621
15.27489572,79.29821386,3,437.8106548,2,5.908662674,6,0,8.174124553,5,1,1.60393875,7,2,1.333844935,16,2,5.454742327,21,1,3.309118857,19,1,9.600582758,23,2,3.609947588,19,293.9665413
18.42214075,57.55591183,5,119.0431503,1,6.527281238,25,0,9.332250613,25,1,3.395731412,30,0,9.793957303,6,0,8.330496311,1,0,7.221475187,28,1,2.717937526,8,0,8.440409134,1,89.03628206
37.50046605,51.46789592,3,409.9842824,0,2.556662233,1,2,9.383616003,24,2,3.352231802,24,2,2.577658869,29,1,5.376246007,17,1,7.076543831,19,2,7.445671952,9,1,7.166718683,19,939.2676389
36.84725194,59.65274684,2,449.0992153,0,3.645664275,22,2,9.141564617,23,0,0.420447961,2,1,4.588413396,18,1,5.168585255,0,0,5.347868754,14,0,4.190314171,4,1,1.004560231,25,497.4270372
29.93532755,79.69495515,1,207.4582657,2,8.436805297,22,1,5.464210124,6,0,5.982377599,0,0,2.162695576,22,1,9.050840378,8,2,7.773731292,23,0,4.859884946,29,2,6.245575025,26,915.8909252
30.01292151,50.11248284,3,120.9820367,0,1.94942769,26,1,3.562113173,27,0,8.54820053,0,0,4.939226454,27,2,7.899327211,2,0,5.810383242,2,1,8.025020339,10,0,1.130126253,17,116.2159815
31.62591686,40.42569559,3,281.8226795,0,8.268678472,20,0,0.072728077,20,1,3.815743878,6,0,7.560165825,22,0,9.090725264,1,1,2.866368528,6,2,2.962152617,21,2,2.550356696,29,113.9308875
19.38428197,72.72084122,2,149.2971151,0,5.626554229,15,1,0.609122269,29,0,7.40035945,20,0,5.211020143,7,2,2.182470548,3,2,7.341153011,23,0,0.968120566,14,2,1.778706335,9,358.1134015
37.86029865,79.55869276,1,158.2389248,0,7.621875112,8,0,4.288390153,14,2,6.277004136,12,1,2.856488707,16,0,5.243754867,15,0,5.891398159,7,0,5.202555846,1,2,1.730619492,23,49.341338
25.46926312,36.03824871,1,227.1306157,0,7.136073663,12,0,3.993261464,18,2,3.756487355,29,2,2.483966087,20,0,8.424721286,21,0,0.127272817,10,2,5.287946118,26,2,6.163955248,25,491.0949755
24.57846321,44.39244677,5,247.7339623,2,2.075114954,27,0,1.847139096,15,0,1.410597995,0,2,7.589344062,25,2,1.111478275,0,0,9.016441778,9,2,7.971677722,20,0,5.636049226,20,733.0988965
27.97294263,38.51831939,3,364.9851705,2,5.688127364,26,1,3.95480028,24,1,7.093238528,15,1,1.182381757,24,1,7.946621543,8,2,5.456436183,19,0,9.683192062,27,2,1.760281528,28,800.767162
16.17414917,50.87648469,1,439.1959428,0,8.677231528,18,2,1.746500655,12,2,8.545651689,21,2,3.699664944,27,0,1.829733834,24,0,8.686272655,8,1,0.553006863,19,1,9.901728054,6,678.6887355
19.15708422,57.02105873,1,396.3854704,2,4.321162368,19,2,8.487912528,4,2,6.858544924,29,0,1.514827167,26,2,8.08118755,7,0,8.82736839,14,1,5.916894737,23,1,4.218367324,26,724.3801807
33.45084041,74.92958022,4,174.1801686,2,9.665907702,16,1,2.981948779,2,1,0.17878484,21,1,2.579758293,6,1,6.120009376,5,1,4.449666567,25,0,6.812785303,23,1,0.970693282,19,685.9577704
17.0699667,69.06885509,4,186.0430162,1,4.522151001,5,2,5.985643502,2,2,2.162328944,13,2,1.526832325,0,0,1.932359915,19,0,5.076599965,19,1,9.858013507,13,2,1.20569017,25,259.0881573
30.07880274,67.25571405,1,539.3846249,0,1.427856367,3,0,5.02843062,18,1,0.694799849,3,1,8.867725085,7,0,4.733541793,17,2,4.157543877,23,1,9.425902143,4,1,5.838937137,21,270.0078442
21.13372774,51.1424968,5,379.1761575,2,3.894346801,0,2,0.518820776,13,2,5.703860996,22,1,7.31904199,18,1,6.819051665,15,1,4.494367753,21,2,7.124507647,26,0,9.790694034,28,595.0949863
24.73239035,80.48685319,1,534.9689164,2,9.517024064,17,1,9.422337195,15,1,7.564776788,22,2,5.60927246,28,0,6.338529009,7,2,8.95147159,4,2,5.217894112,23,2,5.719511016,27,1180.566199
22.21734342,58.27723004,2,285.7732557,0,3.197208493,30,2,5.272259783,21,2,1.105791871,11,2,2.244252225,19,2,4.272471962,22,1,7.88144014,14,2,1.615239223,5,2,9.490414766,13,445.9538232
23.89181791,88.74629628,3,407.2000037,1,8.680981599,18,0,3.250576434,16,0,8.383378206,24,1,5.102268272,19,0,8.993665289,27,1,1.265256763,3,1,3.841765552,25,2,4.441328508,9,529.6038195
32.97614763,68.0485283,5,361.831708,0,8.812506817,8,0,1.581265696,26,2,5.555089784,11,1,5.208332064,30,0,5.192634145,29,0,6.103077815,4,2,5.851223251,21,0,4.358411037,19,326.0238298
22.42804289,37.57588449,2,259.5617449,1,3.501865243,12,1,3.385266347,3,2,6.899690121,16,2,5.904037257,9,1,5.058672985,3,2,9.959066404,30,2,7.252003966,28,2,5.000073593,30,888.6473635
29.16011601,70.57065372,5,334.957686,0,0.832576581,7,1,0.20511603,12,0,9.714018486,20,1,0.600851572,29,2,0.622505899,2,0,5.955507012,28,0,6.353995575,14,2,6.974254582,15,26.85178662
26.90126005,49.50624093,2,351.2454384,0,7.245579092,22,1,3.635581553,7,0,0.836809882,14,2,9.729019712,11,1,9.221203898,14,1,7.858716256,14,2,7.141228018,28,1,3.676159665,5,328.0467614
31.59177913,71.1796318,3,200.3854874,0,3.11512299,12,0,5.314859273,18,0,9.01224023,9,1,4.654389706,23,2,1.771165687,5,0,7.690614734,26,0,4.291525046,3,1,8.638860327,16,-77.99543622
38.42074348,34.17846889,3,257.5051862,0,7.829236143,14,2,8.718662459,4,0,1.26102696,2,1,9.265317741,0,1,5.283446934,30,1,3.503175259,16,1,7.276272906,9,2,0.292813848,5,222.6694952
33.31430243,40.49288623,4,495.7048753,1,4.426548483,10,2,6.873744177,1,1,3.929588066,22,1,0.098081147,23,0,8.035676014,30,1,3.718493027,22,2,1.43741256,27,0,4.39764195,21,300.2715308
20.37350946,81.34423553,2,557.8941197,1,4.852667423,11,1,1.115823131,14,1,8.514386963,19,2,2.475583956,24,2,2.15453277,0,2,7.240764218,7,0,1.625863118,26,1,5.1099185,17,329.5668583
15.77957838,43.63077342,4,279.8970468,2,7.779094067,13,2,1.477463244,1,2,9.062542367,19,0,1.039955703,24,2,5.2737329,17,2,4.999835316,27,0,1.628321458,18,2,6.070322383,27,1070.117408
21.55660111,80.22246751,2,253.4861411,0,3.823633311,3,2,4.281233678,10,2,5.063716735,28,2,7.696161774,20,0,2.406849092,22,2,5.705707091,24,0,8.90864957,8,1,2.760719124,9,663.1371261
29.87694827,46.75656531,4,197.5985823,1,4.431273453,0,1,1.957077516,12,2,5.941046383,11,1,3.201250496,3,1,7.596949978,10,2,7.129057904,28,1,0.760340633,20,1,4.27479971,9,420.720745
16.28564534,68.5729146,3,439.2455843,1,3.761904688,23,1,0.278497776,22,1,7.081473346,0,0,8.404925084,3,2,5.643411679,2,0,7.77575027,18,2,8.015083727,25,0,4.845377502,8,301.8731647
27.40915618,71.64903441,5,261.5498508,1,3.673405153,3,0,8.050148801,9,2,8.327586685,0,0,8.323853657,8,0,8.559758604,29,2,2.715165777,30,1,2.33570898,9,2,6.869099787,30,218.1386638
29.92107122,60.75928519,4,593.8747695,0,5.259465769,18,0,0.195225707,2,2,1.215111695,9,1,6.677947928,14,0,8.945580029,12,2,1.467937594,8,0,4.684299405,3,1,7.735441847,21,-54.05153958
23.35609727,48.3186406,2,262.842401,2,8.087994445,8,0,8.306896052,4,1,8.100693082,17,2,6.657818035,23,2,6.487334824,16,2,2.917946467,9,1,9.159565955,21,2,7.378273273,27,970.180025
34.27280509,42.75866258,2,297.0680234,1,3.617683119,9,0,1.44103963,2,2,4.812761505,14,0,7.001596921,25,2,7.253912462,17,1,5.075383251,4,1,5.859372297,29,0,3.415830523,14,359.4546152
17.66495633,31.99136127,3,401.6670981,0,5.242547205,3,2,9.746784108,5,1,4.506234251,1,0,6.737638346,14,2,5.492200999,25,1,3.421413173,9,0,2.101176862,3,0,9.99450523,10,195.8884787
16.87844454,48.23678407,2,500.8421466,1,6.707273254,19,2,6.038739118,12,1,4.23899752,16,2,3.869083577,25,0,3.844287331,25,2,5.683627588,21,2,2.840900603,30,1,8.486653118,28,793.9121011
33.20471891,69.18976743,1,334.7593327,1,2.694394463,29,0,7.349829716,9,0,5.092115852,7,2,6.828276446,27,1,6.48117923,13,1,0.534657241,0,2,9.204466239,5,0,2.600233731,6,642.5383078
27.38728291,86.29828911,5,311.3280169,2,2.775228049,8,0,1.10483628,18,0,9.450505534,21,0,8.974069692,6,1,9.082886235,24,1,5.097504116,24,1,4.271439251,25,1,1.951058057,17,38.11280962
32.21005991,82.27226894,4,597.8189168,1,9.33413127,12,1,8.621040735,7,1,5.482037728,21,2,3.325734919,11,2,4.166803804,6,0,3.679849069,24,2,5.86985483,7,2,3.140212506,1,340.6914001
25.87068347,75.96388659,5,105.2468206,1,7.235345733,11,2,8.391923429,17,1,9.531775383,25,0,9.448890262,2,0,3.144100264,6,1,5.346667549,21,0,4.599321966,15,1,4.52344853,1,787.6543879
21.16005083,77.3068406,3,547.5326444,0,5.771866762,10,2,6.529927315,2,0,1.802901306,25,1,0.135815879,19,0,3.884369386,13,0,4.225333549,23,2,3.78438088,7,1,8.507993783,25,102.8414278
35.47755794,69.89909421,4,174.570413,0,6.477200544,11,0,5.022748646,23,2,7.241359788,8,2,3.490825383,30,2,4.353976302,25,1,2.842258506,3,1,2.232791269,27,0,7.783622638,12,490.1233747
34.98539697,45.61721145,4,492.9626381,2,0.292994431,29,2,7.214891731,23,2,8.122395386,20,0,1.320984017,8,0,0.73561029,23,2,9.041079055,20,0,6.861915005,15,2,8.512461235,10,707.8243587
32.36741177,84.43170184,1,408.9657799,0,6.181029656,17,1,0.059282153,16,2,6.791288313,30,2,1.26619829,13,0,4.984418404,14,1,1.847649884,4,0,7.182420263,5,2,2.719571149,24,581.8080121
21.80362843,70.24393871,3,270.9236427,0,5.095088732,29,1,5.924407554,7,1,6.069222802,19,2,8.15429494,12,0,4.943142481,11,1,6.813655756,22,0,2.748850916,16,1,5.934612225,18,544.8036839
29.75576667,63.62643786,2,536.9374778,2,5.457496798,11,2,8.474061349,9,0,5.648127811,30,0,9.183683148,23,2,5.884438276,11,0,9.246447126,6,1,7.890108431,28,2,2.832490623,28,658.6925465
24.02434742,36.65936815,1,106.453614,1,3.594238268,15,0,3.568998872,1,2,8.609304826,10,1,7.777582542,27,2,3.628200305,7,2,5.386699597,22,1,8.545352003,0,2,1.090231607,19,562.7144329
17.28955183,56.82333263,1,213.345326,2,0.814738977,4,2,1.082893565,11,0,8.216465972,5,0,9.76615719,11,2,6.13107596,15,0,8.764084886,4,2,9.206750962,29,1,6.841977435,0,315.3088629
37.93283939,57.62149627,5,383.4463981,0,1.933392336,30,1,4.208772497,22,0,1.222887212,23,2,2.163289702,0,1,8.782163103,8,2,1.248514784,19,1,1.612124139,18,1,1.429975512,16,317.0158826
18.42046577,81.87381657,5,275.77113,2,9.507447132,19,0,7.271044491,5,1,8.48587657,13,0,1.407999122,18,1,9.554709905,1,2,4.937887703,7,0,3.039236836,17,2,6.676977617,19,580.3237726
38.75593385,62.79889321,5,405.1887477,1,4.086995623,24,2,1.073012104,1,2,4.140686194,0,2,5.20703782,29,2,5.836122161,13,0,4.570252805,16,1,8.603533475,16,1,6.479643049,29,752.9615663
26.15014432,52.82403294,1,112.0550967,2,4.666831558,11,0,2.060485602,20,0,2.5369683,6,0,8.290376147,15,0,0.42590954,23,1,0.08118807,0,1,1.985402028,16,0,8.102484444,17,180.4230866
19.62832322,88.60801971,2,158.2294652,0,0.527097899,20,0,1.475518468,22,1,8.69768568,23,1,0.398390908,11,0,9.692359973,23,2,4.432573414,21,2,0.034684592,27,2,1.395546046,7,310.1036377
28.54752368,36.6432356,4,163.5481201,0,0.375662295,24,1,7.969477556,23,1,4.320247996,8,1,9.95565661,9,2,7.058620609,28,1,3.690297564,17,0,8.708273103,11,1,7.834801485,12,449.4044551
36.8236459,55.3529057,5,194.641823,2,7.17181447,10,0,0.628926225,2,1,8.083646902,10,1,6.022459292,1,0,3.359636486,15,0,6.697987278,11,2,3.264494418,11,2,9.992765259,3,302.1506308
33.30562216,32.52148051,2,329.6657204,1,5.380946641,8,2,6.865865021,16,2,2.63403612,23,1,9.789418122,17,0,1.47157701,4,0,9.383297786,2,2,4.144975251,5,2,8.510424486,18,516.5826646
35.1640287,74.39424725,3,476.0643498,2,5.087059842,29,0,3.664569208,28,2,0.039293214,22,0,3.650816332,12,1,1.434186122,4,0,0.857910883,19,2,4.463340257,6,0,7.518120763,2,362.9268725
31.46958417,85.08459313,5,552.769419,1,2.431245304,17,0,7.557912429,6,1,4.954591929,15,1,4.580238205,28,0,1.677444061,19,0,3.274763867,13,0,8.482746007,30,0,6.621653547,5,324.3883302
32.30691411,46.80223977,4,517.6862651,1,7.447507316,29,2,9.643834188,28,2,1.002282566,18,0,7.523614424,23,0,0.455725216,29,2,4.440647374,15,2,3.378921446,7,2,4.217814847,27,982.7806971
36.22989129,81.50050061,3,198.4439359,2,1.682365791,30,1,1.145452996,20,2,7.543759555,1,2,7.927004506,5,2,9.021541887,20,0,4.55185378,17,0,8.922798859,2,0,7.305001679,28,342.7714463
21.24170022,47.53309383,3,320.5752761,1,1.899347437,24,1,3.143850411,4,0,2.760751361,14,2,2.330330534,11,1,5.407682328,17,1,7.748097208,9,2,6.16939138,16,1,7.241780351,5,170.1774925
27.23562409,84.6462097,4,199.7057989,0,4.607121713,2,2,8.101254277,22,1,4.436456466,2,2,9.298010863,27,1,6.999594127,17,1,4.433956658,22,2,5.27286724,20,2,6.314982827,21,981.0052603
20.53023605,75.23771422,5,232.2359083,2,2.862798621,19,2,2.661583861,0,1,0.870335651,3,1,8.674231218,27,0,8.281085093,4,2,0.271613015,14,0,3.256145071,7,0,7.962783783,5,291.3484616
39.6917002,78.29440661,1,351.7734908,1,2.474629812,16,1,2.15120597,7,2,2.866592484,19,1,0.182053031,28,2,7.915410063,10,0,7.101040946,9,1,2.437116963,27,2,4.487638884,23,344.6226463
38.60148349,31.08039334,4,134.0545124,0,6.452376446,13,0,8.253779779,11,1,7.814902433,21,1,1.285681059,21,1,8.826056237,12,2,8.848296951,0,2,6.240584428,26,2,1.212527121,7,316.5218828
15.98567028,87.76862142,4,209.0871648,2,6.509717452,0,2,9.87082364,13,1,1.515879119,27,2,4.960971064,3,1,9.672546225,2,2,5.139047125,18,1,4.468941601,29,1,5.590677276,24,224.9105929
32.63937931,73.60025952,4,567.6890807,0,8.245170698,16,0,5.568805901,15,1,6.471595611,6,2,4.609555141,0,0,4.390706147,16,2,5.811085217,1,2,9.105160099,10,1,2.650435287,16,137.9065176
38.13120794,48.28506572,3,333.0581463,0,4.17708567,24,2,2.780487483,9,2,9.174258528,11,2,7.08390855,10,1,9.503354667,24,0,1.62936439,12,1,4.916387161,19,1,3.844330974,9,503.9980833
